Book Id,Title,Author,Author l-f,Additional Authors,ISBN,ISBN13,My Rating,Average Rating,Publisher,Binding,Number of Pages,Year Published,Original Publication Year,Date Read,Date Added,Bookshelves,Bookshelves with positions,Exclusive Shelf,My Review,Spoiler,Private Notes,Read Count,Owned Copies
38398270,Dangerous bodies: Historicising the gothic corporeal,Marie Mulvey-Roberts,"Mulvey-Roberts, Marie",,"=""1526127180""","=""9781526127181""",0,4.40,Manchester University Press,Paperback,272,2018,2016,,2022/10/18,interested,interested (#2),interested,,,,0,0
34145663,"The Little Book of Race and Restorative Justice: Black Lives, Healing, and US Social Transformation (Justice and Peacebuilding)",Fania Davis,"Davis, Fania",,"=""1680993437""","=""9781680993431""",0,4.49,Good Books,Paperback,110,2019,,,2023/07/31,interested,interested (#3),interested,,,,0,0
37690726,Justice on Both Sides: Transforming Education Through Restorative Justice (Race and Education),Maisha T. Winn,"Winn, Maisha T.",H. Richard Milner IV,"=""1682531821""","=""9781682531822""",0,4.10,Harvard Education Press,Paperback,216,2018,,,2023/07/31,interested,interested (#4),interested,,,,0,0
42049495,Crippled: Austerity and the Demonization of Disabled People,Frances Ryan,"Ryan, Frances",,"=""""","=""9781786637888""",0,4.45,Verso,Paperback,240,2019,2020,,2022/10/17,interested,interested (#1),interested,,,,0,0
36329818,"Legendary (Caraval, #2)",Stephanie Garber,"Garber, Stephanie",,"=""125009531X""","=""9781250095312""",0,4.16,Flatiron Books,Hardcover,451,2018,2018,,2023/07/31,to-read,to-read (#337),to-read,,,,0,0
62926942,Always Isn't Forever,J.C. Cervantes,"Cervantes, J.C.",Jennifer Cervantes,"=""0593404483""","=""9780593404485""",0,3.98,Razorbill,Hardcover,384,2023,2023,,2023/07/31,to-read,to-read (#336),to-read,,,,0,0
177560132,The Library of Broken Worlds,Alaya Dawn Johnson,"Johnson, Alaya Dawn",,"=""""","=""9780008620479""",0,3.14,Magpie Books,Hardcover,437,2023,2023,,2023/07/31,to-read,to-read (#335),to-read,,,,0,0
59070304,Citadel,C.M. Alongi,"Alongi, C.M.",,"=""""","=""9798200836420""",0,4.35,Blackstone Publishing,Hardcover,350,2023,2023,,2023/07/31,to-read,to-read (#333),to-read,,,,0,0
62874007,"Gods of the Wyrdwood (Forsaken, #1)",R.J.  Barker,"Barker, R.J.",,"=""0316401587""","=""9780316401586""",0,4.12,Orbit,Paperback,640,2023,2023,,2023/07/31,to-read,to-read (#332),to-read,,,,0,0
61884843,Night Will Find You,Julia Heaberlin,"Heaberlin, Julia",,"=""1250877075""","=""9781250877079""",0,3.97,Flatiron Books,Hardcover,368,2023,2023,,2023/07/31,to-read,to-read (#331),to-read,,,,0,0
58450407,"My Happy Marriage (Light Novel), Vol. 1",Akumi Agitogi,"Agitogi, Akumi",Tsukiho Tsukioka,"=""1975335007""","=""9781975335007""",0,4.29,Yen On,Paperback,160,2022,2019,,2023/07/31,to-read,to-read (#330),to-read,,,,0,0
17997563,The Secret Lives of INTPs,Anna  Moss,"Moss, Anna",,"=""""","=""""",4,3.85,self published,,247,2012,2012,,2023/07/31,,,read,,,,0,0
29044,The Secret History,Donna Tartt,"Tartt, Donna",,"=""1400031702""","=""9781400031702""",0,4.17,Vintage,Paperback,559,1992,1992,,2023/07/31,to-read,to-read (#328),to-read,,,,0,0
43284462,"The Trials of Morrigan Crow (Nevermoor, #1)",Jessica Townsend,"Townsend, Jessica",,"=""9780316508""","=""""",5,4.33,"Little, Brown and Company",Hardcover,465,2017,2017,,2021/10/06,favorites,favorites (#35),read,,,,2,0
39021620,Smoke ’Em If You Got ’Em: The Rise and Fall of the Military Cigarette Ration,Joel R. Bius,"Bius, Joel R.",,"=""168247335X""","=""9781682473351""",0,3.50,Naval Institute Press,Hardcover,320,2018,,,2023/07/29,to-read,to-read (#326),to-read,,,,0,0
335451,"Ashes to Ashes: America's Hundred-Year Cigarette War, the Public Health, and the Unabashed Triumph of Philip Morris",Richard Kluger,"Kluger, Richard",,"=""0375700366""","=""9780375700361""",0,3.90,Vintage,Paperback,832,1997,1997,,2023/07/29,to-read,to-read (#325),to-read,,,,0,0
25600228,"The Traitor Baru Cormorant (The Masquerade, #1)",Seth Dickinson,"Dickinson, Seth",,"=""""","=""""",0,4.05,Tor Books,Kindle Edition,400,2015,2015,,2023/07/29,to-read,to-read (#324),to-read,,,,0,0
60723632,The Mountain in the Sea,Ray Nayler,"Nayler, Ray",,"=""""","=""""",0,3.94,MCD,Kindle Edition,464,2022,2022,,2023/07/29,to-read,to-read (#323),to-read,,,,0,0
16071323,"The Elegant Universe: Superstrings, Hidden Dimensions, and the Quest for the Ultimate Theory",Brian Greene,"Greene, Brian",,"=""""","=""""",5,4.09,Vintage,Paperback,448,2000,1999,2023/07/27,2022/11/21,,,read,"I could only get through around 50 pages a day before my brain began to melt, but man, was this interesting. Before reading this I was like “string theory is too crazy and complicated to be legit” but afterwards… I see why people are string theorists. Maybe I’ll end up one myself! 4.5 stars.",,,1,0
60550876,A King's Radiance,L.R. Schulz,"Schulz, L.R.",,"=""9780645457""","=""""",0,4.34,,Kindle Edition,521,2022,2022,,2023/07/27,to-read,to-read (#322),to-read,,,,0,0
42815544,Bunny,Mona Awad,"Awad, Mona",,"=""0525559736""","=""9780525559733""",0,3.51,Viking,Hardcover,307,2019,2019,,2023/07/26,to-read,to-read (#321),to-read,,,,0,0
50892338,"Legendborn (The Legendborn Cycle, #1)",Tracy Deonn,"Deonn, Tracy",,"=""1534441603""","=""9781534441606""",0,4.35,Margaret K. McElderry Books,Hardcover,502,2020,2020,,2023/07/26,to-read,to-read (#320),to-read,,,,0,0
9275658,"Legend (Legend, #1)",Marie Lu,"Lu, Marie",,"=""""","=""""",0,4.16,Putnam Juvenile,Hardcover,305,2011,2011,,2023/07/25,to-read,to-read (#319),to-read,,,,0,0
18966819,"Golden Son (Red Rising Saga, #2)",Pierce Brown,"Brown, Pierce",,"=""0345539826""","=""9780345539823""",0,4.47,Del Rey,ebook,466,2015,2015,,2023/07/25,to-read,to-read (#318),to-read,,,,0,0
61884782,Camp Damascus,Chuck Tingle,"Tingle, Chuck",,"=""1250874629""","=""9781250874627""",0,3.96,Tor Nightfire,Hardcover,246,2023,2023,,2023/07/22,to-read,to-read (#317),to-read,,,,0,0
55399,"Gardens of the Moon (Malazan Book of the Fallen, #1)",Steven Erikson,"Erikson, Steven",,"=""0765348780""","=""9780765348784""",0,3.92,Tor Books,Mass Market Paperback,666,2005,1999,,2023/07/22,to-read,to-read (#316),to-read,,,,0,0
52397,"Parable of the Sower (Earthseed, #1)",Octavia E. Butler,"Butler, Octavia E.",,"=""0446675504""","=""9780446675505""",0,4.21,Grand Central Publishing,Paperback,345,2000,1993,,2023/07/20,to-read,to-read (#315),to-read,,,,0,0
20170404,Station Eleven,Emily St. John Mandel,"Mandel, Emily St. John",,"=""0385353308""","=""9780385353304""",0,4.07,Knopf,Hardcover,333,2014,2014,,2023/07/20,to-read,to-read (#314),to-read,,,,0,0
58446227,Sea of Tranquility,Emily St. John Mandel,"Mandel, Emily St. John",,"=""0593321448""","=""9780593321447""",0,4.08,Knopf,Hardcover,259,2022,2022,,2023/07/20,to-read,to-read (#313),to-read,,,,0,0
1618,The Curious Incident of the Dog in the Night-Time,Mark Haddon,"Haddon, Mark",,"=""1400032717""","=""9781400032716""",0,3.89,Vintage,Paperback,226,2004,2003,,2023/07/20,to-read,to-read (#312),to-read,,,,0,0
199170,"The Fabric of the Cosmos: Space, Time, and the Texture of Reality",Brian Greene,"Greene, Brian",,"=""0375727205""","=""9780375727207""",0,4.13,Vintage,Paperback,569,2005,2004,,2023/07/18,to-read,to-read (#311),to-read,,,,0,0
8167094,The Hidden Reality: Parallel Universes and the Deep Laws of the Cosmos,Brian Greene,"Greene, Brian",,"=""0307265633""","=""9780307265630""",0,4.11,Knopf,Hardcover,384,2011,2011,,2023/07/18,to-read,to-read (#310),to-read,,,,0,0
38633526,"Vita Nostra (Vita Nostra, #1)",Marina Dyachenko,"Dyachenko, Marina","Sergey Dyachenko, Julia Meitov Hersey","=""0062694596""","=""9780062694591""",0,4.02,Harper Voyager,Hardcover,408,2018,2007,,2023/07/18,to-read,to-read (#309),to-read,,,,0,0
6492981,"The Curse of Chalion (World of the Five Gods, #1)",Lois McMaster Bujold,"Bujold, Lois McMaster",,"=""""","=""""",0,4.17,HarperCollins e-books,Kindle Edition,512,2009,2001,,2023/07/18,to-read,to-read (#308),to-read,,,,0,0
18423,The Left Hand of Darkness,Ursula K. Le Guin,"Guin, Ursula K. Le",,"=""""","=""""",0,4.10,Ace,Paperback,304,2000,1969,,2023/07/18,to-read,to-read (#307),to-read,,,,0,0
60581370,"The Jasad Heir (The Scorched Throne, #1)",Sara  Hashem,"Hashem, Sara",,"=""0316477869""","=""9780316477864""",0,3.98,Orbit Books,Paperback,523,2023,2023,,2023/07/18,to-read,to-read (#306),to-read,,,,0,0
60321139,"The Immortality Thief (The Kystrom Chronicles, #1)",Taran Hunt,"Hunt, Taran",,"=""1786185121""","=""9781786185129""",0,4.10,Solaris,Hardcover,608,2022,2022,,2023/07/18,to-read,to-read (#305),to-read,,,,0,0
29367958,The Wall of Winnipeg and Me,Mariana Zapata,"Zapata, Mariana",,"=""""","=""""",4,4.20,,Kindle Edition,475,2016,2016,2023/07/18,2023/07/16,,,read,"THANK YOUUU Mariana Zapata for getting my out of my reading slump!! I genuinely enjoyed this book! Loved that slow, slow burn and a well written romance. (Funnily enough, I actually DNF'd this in the past because it was <i>too</i> slow, but I really needed something good...)<br/><br/>I really like that the FMC actually has life issues other than dealing with her romantic relationship – and it creates angst, which I liked reading about! I also liked her having her own goals and standing up for herself regarding her work.<br/><br/>The MMC is an ass initially, but honestly I think I liked it because it makes him being warm/nice all the better and more rewarding.<br/><br/>However, I do have some more negative things to say.<br/><br/>I kind of feel like the book either slows down in the last 25% or gets a little bit aimless, not sure. It just didn’t feel like it had the exciting momentum of the rest of the book (though that might’ve been me). <br/><br/>And one thing that really did genuinely irritate me was that the FMC realizes <spoiler>she’s fallen in love with the MMC at the end and starts getting distressed that she’s in love and he isn’t, and that she’ll only get five more years with him. The thing is, that would make more sense from her perspective IF HE DIDN’T KISS HER OF HIS OWN VOLITION??? </spoiler><br/><br/>It’s really kinda stupid that she thinks he still doesn’t love her <spoiler> after kissing her?? And she thinks it’s going to be over after five years when she could just ask him if he wanted to stay together. Granted it’d be difficult/different if he wasn’t in love with her, but he obviously is and Zapata creates this contrived reasoning for her not to realize he’s in love with her (she practically ignores the kiss??). I honestly thought I’d been hallucinating reading that kiss scene because it felt like it hadn’t even happened – but then the FMC thinks about it and is like “surely that meant something” – uh, yeah, girl! He fucking kissed you! Idiot! </spoiler><br/><br/>Anyway, that section of the book at the end was really irritating, but thankfully it was obviously resolved and then I thought their relationship was cute again. <br/><br/>4 stars.",,,1,0
26032887,"The Wicked King (The Folk of the Air, #2)",Holly Black,"Black, Holly",,"=""0316310336""","=""9780316310338""",5,4.30,"Little, Brown Books for Young Readers",ebook,336,2019,2019,2023/07/11,2021/08/08,favorites,favorites (#50),read,,,,2,0
26032825,"The Cruel Prince (The Folk of the Air, #1)",Holly Black,"Black, Holly",,"=""""","=""""",5,4.04,"Little, Brown Books for Young Readers",Hardcover,370,2018,2018,2023/07/11,2018/07/09,favorites,favorites (#49),read,,,,2,0
57596188,"The Hand of the Sun King (Pact and Pattern, #1)",J.T. Greathouse,"Greathouse, J.T.",,"=""1473232902""","=""9781473232907""",3,3.80,Gollancz,Kindle Edition,367,2021,2021,2022/06/28,2022/06/01,,,read,"MC was kind of annoying throughout the book. Story was decent, world building was really interesting. Only really feels like it picks up in the latter half. 3.5 stars.",,,1,0
25917801,"The Casquette Girls (The Casquette Girls, #1)",Alys Arden,"Arden, Alys",,"=""1503946541""","=""9781503946545""",0,4.16,Skyscape,Paperback,560,2015,2013,,2023/07/17,to-read,to-read (#304),to-read,,,,0,0
12813630,The Coldest Girl in Coldtown,Holly Black,"Black, Holly",,"=""0316213101""","=""9780316213103""",0,3.84,"Little, Brown Books for Young Readers",Hardcover,419,2013,2013,,2023/07/17,to-read,to-read (#303),to-read,,,,0,0
63890424,"The Stars Are Dying (Nytefall, #1)",C.C. Peñaranda,"Peñaranda, C.C.",,"=""""","=""""",0,3.51,Lumarias Press,Kindle Edition,566,2023,2023,,2023/07/17,to-read,to-read (#302),to-read,,,,0,0
43587154,"Jade City (The Green Bone Saga, #1)",Fonda Lee,"Lee, Fonda",,"=""0316440884""","=""9780316440882""",0,4.09,Orbit,Paperback,500,2018,2017,,2023/07/17,to-read,to-read (#301),to-read,,,,0,0
49541761,"Spellbreaker (Spellbreaker Duology, #1)",Charlie N. Holmberg,"Holmberg, Charlie N.",,"=""1542020093""","=""9781542020091""",0,4.07,47North,Paperback,290,2020,2020,,2023/07/17,to-read,to-read (#300),to-read,,,,0,0
61324554,A Brief History of Black Holes: And why nearly everything you know about them is wrong,Becky Smethurst,"Smethurst, Becky",,"=""1529086701""","=""9781529086706""",4,4.39,Macmillan UK,Hardcover,279,2022,2022,2023/02/27,2022/09/30,,,read,"An interesting and well written merger of science and history. Good humor, and not too much that it’s tiring. Covered information I mostly knew already, but I did learn things! Found through Smethurst’s content on Youtube, definitely recommend checking it out. 4 stars.<br/><br/>",,,1,0
57198961,"A Fate of Wrath & Flame (Fate & Flame, #1)",K.A. Tucker,"Tucker, K.A.",,"=""""","=""""",5,4.13,K.A. Tucker,Kindle Edition,547,2021,2021,2022/02/08,2022/02/08,,,read,"A unique premise and a fun book! Very engaging. Some of the information is kind of told instead of shown, as the MC <spoiler> pretends to have amnesia </spoiler> but it was engaging enough for me to ignore it. Sometimes the pacing slowed down a bit and I got bored and skipped a couple paragraphs, but overall it was well done. 4.5 stars.<br/><br/>",,,1,0
233649,"The Great Hunt (The Wheel of Time, #2)",Robert Jordan,"Jordan, Robert",,"=""0812517725""","=""9780812517729""",4,4.26,Tor,Mass Market Paperback,705,1991,1990,2023/01/20,2023/01/16,,,read,"I would give this a higher rating, but I’m getting REALLY annoyed at how Robert Jordan writes women and what he thinks “strong women” are. Having “strong women” doesn’t mean being absolute bitches to men/others. You don’t need to put down men to uplift women. Women are not aliens compared to men, and vice versa (Surprise! People are just nuanced). Considering I’ve seen reviews that implies this both continues and gets worse throughout the series in different ways, not sure I want to continue it. Would much rather read Brandon Sanderson. <br/><br/>I don’t know if I’d rather read a series with fun scenes and no women compared to badly written women (for the most part), but the fact that I’d consider it says something. Pissed. <br/><br/>Thing is, I really did enjoy mostly everything else. Rand’s continual denial of being the Dragon got irritating after a while, even if it made sense. Where is the growth? I’d rather a bunch of scenes be cut than have him be angry for the 15th time about others saying he’s the Dragon. And this book was very long. I know I’m only mentioning the negatives, but beyond these, I enjoyed the book. It’s verging on a 3.5 star rating, but I’m giving it 4 because of that ending. We’ll see if I actually continue the series.",,,1,0
36574419,"Shadow Wings (The Darkest Drae, #2)",Raye Wagner,"Wagner, Raye",Kelly St. Clare,"=""""","=""""",2,4.23,,Kindle Edition,350,2018,2018,2022/10/09,2022/10/09,,,read,"Ryn kept being annoyingly immature, especially considering ""pancake"" was constantly used as a swear word throughout the book. I almost prefer her being confused, lost, and out of depth in the first book compared to her childishness in the second. I felt extremely uncomfortable with any of the romantic scenes considering she kept acting like a child. <spoiler>Why does she convince every ruler she meets by being a rude and petulant 18 year old girl?</spoiler> At least her personality in the first book creates some decent drama.<spoiler> The weird dynamic about how female mates are supposed to ""calm down"" and ""balance"" the male mate or whatever turned me off completely.</spoiler> <br/><br/>The worldbuilding felt flimsy and non-immersive. The only stuff I genuinely enjoyed were the scenes with dragons and some of the tiny worldbuilding of the Phaetyn, <spoiler>even though the rulers were immediately evil.</spoiler> Tyrrik was a genuinely interesting character if not dickish at times, but <spoiler> spends a good portion of the book either injured or unconscious </spoiler>. Was just waiting for this book to be over. 2 stars.",,,1,0
